Domain,Instance,Anchor,Competitor,NPairs,WinsAnchor,Ties,LossesAnchor,MeanAnchor,MeanCompetitor,MedianAnchor,MedianCompetitor,RawP,HolmDomainP,RejectHolmDomain
CEC2022_EXTERNAL,5,B-C1,RLTLBO,30,27,0,3,30.3138723561653,193.770605368751,18.1442754256342,95.1499357888246,1.79884806917991e-05,0.000953389476665352,1
CEC2022_EXTERNAL,6,B-C1,RLTLBO,30,30,0,0,22.6350517563065,2351.31339229059,16.6276616650062,997.191505189062,1.73439762832058e-06,0.000187314943858623,1
CEC2022_EXTERNAL,7,B-C1,RLTLBO,30,28,0,2,29.4504370424345,60.825494057555,26.9371290662578,55.5953760031,2.60332838953893e-06,0.000187314943858623,1
CEC2022_EXTERNAL,8,B-C1,RLTLBO,30,30,0,0,20.5639529311375,38.7929959726694,21.0310980090588,31.6715171635517,1.73439762832058e-06,0.000187314943858623,1
CEC2022_EXTERNAL,9,B-C1,RLTLBO,30,12,2,16,180.781271679722,180.780279781139,180.781271677756,180.781271677326,0.132861236687201,1,0
CEC2022_EXTERNAL,10,B-C1,RLTLBO,30,29,0,1,51.5379839318475,209.205907088692,10.2406622327549,100.833219250733,4.72920233744707e-06,0.000302668949596612,1
CEC2022_EXTERNAL,11,B-C1,RLTLBO,30,28,0,2,300.000000476065,337.714840076847,300.000000120047,300.003337512119,0.000160463837167954,0.00673948116105406,1
CEC2022_EXTERNAL,12,B-C1,RLTLBO,30,27,0,3,240.990054590881,269.644262844228,239.468876423058,264.77126220756,8.91872742445971e-05,0.00392424006676227,1
CEC2022_EXTERNAL,1,B-C1,QQLMPA,30,30,0,0,3.61453029048183e-07,8.40301015624178,3.16021498747431e-07,0.981870941471952,1.73439762832058e-06,0.000187314943858623,1
CEC2022_EXTERNAL,2,B-C1,QQLMPA,30,24,0,6,27.5181626454037,45.3187540346931,44.8954693179499,49.0854968243029,0.00066392128426448,0.0265568513705792,1
CEC2022_EXTERNAL,3,B-C1,QQLMPA,30,30,0,0,1.80345173551662e-05,0.708218257922999,8.51785267741434e-06,0.665966510652481,1.73439762832058e-06,0.000187314943858623,1
