AlgIdx,FuncPos,FunctionID,RunIdx,Alias,Algorithm,Family,Role,PairID,Seed,OK,BestRaw,Error,TimeSec,EstFEs,Message
1,2,2,6,B-C1,MPHBS_C1_K07N03_BEFORE_W050_G300_R250,PROPOSED_MPHBS,PROPOSED,PROPOSED,20262411,1,444.895469318366,44.8954693183658,1.90737854166667,199930,OK
1,2,2,7,B-C1,MPHBS_C1_K07N03_BEFORE_W050_G300_R250,PROPOSED_MPHBS,PROPOSED,PROPOSED,20262412,1,400.028166398094,0.0281663980943563,1.93888783333333,199930,OK
1,2,2,8,B-C1,MPHBS_C1_K07N03_BEFORE_W050_G300_R250,PROPOSED_MPHBS,PROPOSED,PROPOSED,20262413,1,400.045370466803,0.0453704668034334,1.91919641666667,199930,OK
1,2,2,9,B-C1,MPHBS_C1_K07N03_BEFORE_W050_G300_R250,PROPOSED_MPHBS,PROPOSED,PROPOSED,20262414,1,400.008259445478,0.00825944547807467,1.89082345833333,199930,OK
1,2,2,10,B-C1,MPHBS_C1_K07N03_BEFORE_W050_G300_R250,PROPOSED_MPHBS,PROPOSED,PROPOSED,20262415,1,449.084478992129,49.0844789921292,1.91028520833333,199930,OK
1,2,2,11,B-C1,MPHBS_C1_K07N03_BEFORE_W050_G300_R250,PROPOSED_MPHBS,PROPOSED,PROPOSED,20262416,1,400.054914529408,0.0549145294084497,1.92259270833333,199930,OK
1,2,2,12,B-C1,MPHBS_C1_K07N03_BEFORE_W050_G300_R250,PROPOSED_MPHBS,PROPOSED,PROPOSED,20262417,1,449.084478991917,49.0844789919173,1.90911441666667,199930,OK
1,2,2,13,B-C1,MPHBS_C1_K07N03_BEFORE_W050_G300_R250,PROPOSED_MPHBS,PROPOSED,PROPOSED,20262418,1,449.084479014669,49.0844790146689,1.895193125,199930,OK
1,2,2,14,B-C1,MPHBS_C1_K07N03_BEFORE_W050_G300_R250,PROPOSED_MPHBS,PROPOSED,PROPOSED,20262419,1,400.084879292101,0.084879292100652,1.94448416666667,199930,OK
1,2,2,15,B-C1,MPHBS_C1_K07N03_BEFORE_W050_G300_R250,PROPOSED_MPHBS,PROPOSED,PROPOSED,20262420,1,400.000646252763,0.00064625276309016,1.94437225,199930,OK
1,2,2,16,B-C1,MPHBS_C1_K07N03_BEFORE_W050_G300_R250,PROPOSED_MPHBS,PROPOSED,PROPOSED,20262421,1,444.895469317534,44.8954693175341,1.92340575,199930,OK
1,2,2,17,B-C1,MPHBS_C1_K07N03_BEFORE_W050_G300_R250,PROPOSED_MPHBS,PROPOSED,PROPOSED,20262422,1,403.176059719172,3.17605971917209,1.919422625,199930,OK
1,2,2,18,B-C1,MPHBS_C1_K07N03_BEFORE_W050_G300_R250,PROPOSED_MPHBS,PROPOSED,PROPOSED,20262423,1,449.084479003224,49.0844790032237,1.90520891666667,199930,OK
1,2,2,19,B-C1,MPHBS_C1_K07N03_BEFORE_W050_G300_R250,PROPOSED_MPHBS,PROPOSED,PROPOSED,20262424,1,449.084479009821,49.0844790098207,1.92036720833333,199930,OK
1,2,2,20,B-C1,MPHBS_C1_K07N03_BEFORE_W050_G300_R250,PROPOSED_MPHBS,PROPOSED,PROPOSED,20262425,1,449.08447900037,49.0844790003701,1.87195925,199930,OK
1,2,2,21,B-C1,MPHBS_C1_K07N03_BEFORE_W050_G300_R250,PROPOSED_MPHBS,PROPOSED,PROPOSED,20262426,1,400.014901457347,0.0149014573465251,1.87510895833333,199930,OK
1,2,2,22,B-C1,MPHBS_C1_K07N03_BEFORE_W050_G300_R250,PROPOSED_MPHBS,PROPOSED,PROPOSED,20262427,1,444.895469318795,44.8954693187952,1.856078125,199930,OK
1,2,2,23,B-C1,MPHBS_C1_K07N03_BEFORE_W050_G300_R250,PROPOSED_MPHBS,PROPOSED,PROPOSED,20262428,1,449.084479016071,49.0844790160709,1.873672625,199930,OK
1,2,2,24,B-C1,MPHBS_C1_K07N03_BEFORE_W050_G300_R250,PROPOSED_MPHBS,PROPOSED,PROPOSED,20262429,1,449.084479039184,49.0844790391841,1.93085645833333,199930,OK
1,2,2,25,B-C1,MPHBS_C1_K07N03_BEFORE_W050_G300_R250,PROPOSED_MPHBS,PROPOSED,PROPOSED,20262430,1,400.026728274693,0.0267282746932551,1.87733841666667,199930,OK
1,2,2,26,B-C1,MPHBS_C1_K07N03_BEFORE_W050_G300_R250,PROPOSED_MPHBS,PROPOSED,PROPOSED,20262431,1,449.084478999557,49.0844789995569,1.92394858333333,199930,OK
1,2,2,27,B-C1,MPHBS_C1_K07N03_BEFORE_W050_G300_R250,PROPOSED_MPHBS,PROPOSED,PROPOSED,20262432,1,400.007987458033,0.00798745803280099,1.87855316666667,199930,OK
1,2,2,28,B-C1,MPHBS_C1_K07N03_BEFORE_W050_G300_R250,PROPOSED_MPHBS,PROPOSED,PROPOSED,20262433,1,449.084478999854,49.084478999854,1.88001370833333,199930,OK
1,2,2,29,B-C1,MPHBS_C1_K07N03_BEFORE_W050_G300_R250,PROPOSED_MPHBS,PROPOSED,PROPOSED,20262434,1,444.895469317495,44.8954693174954,1.920717,199930,OK
1,2,2,30,B-C1,MPHBS_C1_K07N03_BEFORE_W050_G300_R250,PROPOSED_MPHBS,PROPOSED,PROPOSED,20262435,1,449.084478985031,49.0844789850309,1.86249595833333,199930,OK
1,3,3,1,B-C1,MPHBS_C1_K07N03_BEFORE_W050_G300_R250,PROPOSED_MPHBS,PROPOSED,PROPOSED,20263406,1,600.000033162298,3.31622976545987e-05,1.97920616666667,199930,OK
1,3,3,2,B-C1,MPHBS_C1_K07N03_BEFORE_W050_G300_R250,PROPOSED_MPHBS,PROPOSED,PROPOSED,20263407,1,600.000002223895,2.22389519421995e-06,1.93941758333333,199930,OK
1,3,3,3,B-C1,MPHBS_C1_K07N03_BEFORE_W050_G300_R250,PROPOSED_MPHBS,PROPOSED,PROPOSED,20263408,1,600.000014983318,1.49833182376824e-05,1.98845108333333,199930,OK
1,3,3,4,B-C1,MPHBS_C1_K07N03_BEFORE_W050_G300_R250,PROPOSED_MPHBS,PROPOSED,PROPOSED,20263409,1,600.000007045979,7.0459788048538e-06,1.97206254166667,199930,OK
1,3,3,5,B-C1,MPHBS_C1_K07N03_BEFORE_W050_G300_R250,PROPOSED_MPHBS,PROPOSED,PROPOSED,20263410,1,600.000031990394,3.19903940635413e-05,1.96098204166667,199930,OK
1,3,3,6,B-C1,MPHBS_C1_K07N03_BEFORE_W050_G300_R250,PROPOSED_MPHBS,PROPOSED,PROPOSED,20263411,1,600.000008995841,8.99584051694546e-06,1.94286933333333,199930,OK
1,3,3,7,B-C1,MPHBS_C1_K07N03_BEFORE_W050_G300_R250,PROPOSED_MPHBS,PROPOSED,PROPOSED,20263412,1,600.000001206981,1.20698109640216e-06,1.985419875,199930,OK
1,3,3,8,B-C1,MPHBS_C1_K07N03_BEFORE_W050_G300_R250,PROPOSED_MPHBS,PROPOSED,PROPOSED,20263413,1,600.000005397817,5.3978166079105e-06,1.98284125,199930,OK
1,3,3,9,B-C1,MPHBS_C1_K07N03_BEFORE_W050_G300_R250,PROPOSED_MPHBS,PROPOSED,PROPOSED,20263414,1,600.000005496966,5.49696551388479e-06,1.97510375,199930,OK
1,3,3,10,B-C1,MPHBS_C1_K07N03_BEFORE_W050_G300_R250,PROPOSED_MPHBS,PROPOSED,PROPOSED,20263415,1,600.000014408439,1.44084392559307e-05,1.98025695833333,199930,OK
1,3,3,11,B-C1,MPHBS_C1_K07N03_BEFORE_W050_G300_R250,PROPOSED_MPHBS,PROPOSED,PROPOSED,20263416,1,600.000008039865,8.03986483788321e-06,1.94402891666667,199930,OK
1,3,3,12,B-C1,MPHBS_C1_K07N03_BEFORE_W050_G300_R250,PROPOSED_MPHBS,PROPOSED,PROPOSED,20263417,1,600.000136761154,0.000136761153726184,1.96734195833333,199930,OK
1,3,3,13,B-C1,MPHBS_C1_K07N03_BEFORE_W050_G300_R250,PROPOSED_MPHBS,PROPOSED,PROPOSED,20263418,1,600.000028732883,2.87328833792344e-05,1.94548583333333,199930,OK
1,3,3,14,B-C1,MPHBS_C1_K07N03_BEFORE_W050_G300_R250,PROPOSED_MPHBS,PROPOSED,PROPOSED,20263419,1,600.000027434302,2.74343024102564e-05,2.000178,199930,OK
1,3,3,15,B-C1,MPHBS_C1_K07N03_BEFORE_W050_G300_R250,PROPOSED_MPHBS,PROPOSED,PROPOSED,20263420,1,600.000068483171,6.84831713897438e-05,2.00496254166667,199930,OK
1,3,3,16,B-C1,MPHBS_C1_K07N03_BEFORE_W050_G300_R250,PROPOSED_MPHBS,PROPOSED,PROPOSED,20263421,1,600.000002266851,2.26685062898468e-06,1.97172616666667,199930,OK
1,3,3,17,B-C1,MPHBS_C1_K07N03_BEFORE_W050_G300_R250,PROPOSED_MPHBS,PROPOSED,PROPOSED,20263422,1,600.000001176152,1.17615240924351e-06,1.983943625,199930,OK
1,3,3,18,B-C1,MPHBS_C1_K07N03_BEFORE_W050_G300_R250,PROPOSED_MPHBS,PROPOSED,PROPOSED,20263423,1,600.000018673095,1.86730952691505e-05,1.98486579166667,199930,OK
1,3,3,19,B-C1,MPHBS_C1_K07N03_BEFORE_W050_G300_R250,PROPOSED_MPHBS,PROPOSED,PROPOSED,20263424,1,600.000007733888,7.73388751440507e-06,1.98836791666667,199930,OK
1,3,3,20,B-C1,MPHBS_C1_K07N03_BEFORE_W050_G300_R250,PROPOSED_MPHBS,PROPOSED,PROPOSED,20263425,1,600.00000414799,4.14799001191568e-06,2.02384229166667,199930,OK
1,3,3,21,B-C1,MPHBS_C1_K07N03_BEFORE_W050_G300_R250,PROPOSED_MPHBS,PROPOSED,PROPOSED,20263426,1,600.000000706952,7.06951823303825e-07,1.99425479166667,199930,OK
1,3,3,22,B-C1,MPHBS_C1_K07N03_BEFORE_W050_G300_R250,PROPOSED_MPHBS,PROPOSED,PROPOSED,20263427,1,600.000009074779,9.07477874534379e-06,1.95306191666667,199930,OK
1,3,3,23,B-C1,MPHBS_C1_K07N03_BEFORE_W050_G300_R250,PROPOSED_MPHBS,PROPOSED,PROPOSED,20263428,1,600.000001470606,1.47060609378968e-06,1.956377,199930,OK
1,3,3,24,B-C1,MPHBS_C1_K07N03_BEFORE_W050_G300_R250,PROPOSED_MPHBS,PROPOSED,PROPOSED,20263429,1,600.00001233592,1.23359204735607e-05,1.99424258333333,199930,OK
1,3,3,25,B-C1,MPHBS_C1_K07N03_BEFORE_W050_G300_R250,PROPOSED_MPHBS,PROPOSED,PROPOSED,20263430,1,600.000006357351,6.35735136711446e-06,1.97287916666667,199930,OK
1,3,3,26,B-C1,MPHBS_C1_K07N03_BEFORE_W050_G300_R250,PROPOSED_MPHBS,PROPOSED,PROPOSED,20263431,1,600.000002256338,2.25633789341373e-06,1.98888295833333,199930,OK
1,3,3,27,B-C1,MPHBS_C1_K07N03_BEFORE_W050_G300_R250,PROPOSED_MPHBS,PROPOSED,PROPOSED,20263432,1,600.000002598822,2.59882165210001e-06,1.994296,199930,OK
1,3,3,28,B-C1,MPHBS_C1_K07N03_BEFORE_W050_G300_R250,PROPOSED_MPHBS,PROPOSED,PROPOSED,20263433,1,600.000012564069,1.25640685837425e-05,1.98120979166667,199930,OK
1,3,3,29,B-C1,MPHBS_C1_K07N03_BEFORE_W050_G300_R250,PROPOSED_MPHBS,PROPOSED,PROPOSED,20263434,1,600.000044716053,4.47160534804425e-05,2.00159204166667,199930,OK
1,3,3,30,B-C1,MPHBS_C1_K07N03_BEFORE_W050_G300_R250,PROPOSED_MPHBS,PROPOSED,PROPOSED,20263435,1,600.000020593352,2.05933520192048e-05,1.94998845833333,199930,OK
1,4,4,1,B-C1,MPHBS_C1_K07N03_BEFORE_W050_G300_R250,PROPOSED_MPHBS,PROPOSED,PROPOSED,20264406,1,842.78309798599,42.7830979859899,1.89026491666667,199930,OK
1,4,4,2,B-C1,MPHBS_C1_K07N03_BEFORE_W050_G300_R250,PROPOSED_MPHBS,PROPOSED,PROPOSED,20264407,1,817.90925295205,17.9092529520497,1.87514008333333,199930,OK
1,4,4,3,B-C1,MPHBS_C1_K07N03_BEFORE_W050_G300_R250,PROPOSED_MPHBS,PROPOSED,PROPOSED,20264408,1,834.823511536821,34.8235115368213,1.914711,199930,OK
1,4,4,4,B-C1,MPHBS_C1_K07N03_BEFORE_W050_G300_R250,PROPOSED_MPHBS,PROPOSED,PROPOSED,20264409,1,850.742821140164,50.7428211401636,1.93478783333333,199930,OK
1,4,4,5,B-C1,MPHBS_C1_K07N03_BEFORE_W050_G300_R250,PROPOSED_MPHBS,PROPOSED,PROPOSED,20264410,1,838.8033477652,38.8033477651999,1.89031925,199930,OK
